"","Jurisdiction","Date","New.Cases","X7.day.Average.New.Cases","Cumulative.cases","Population..2018.","New.Case.Rate","X7.Day.Average.New.Case.Rate","Cumulative.Case.Rate","County.FIPS.Code","Longitude","Latitude","Georeferenced.Lat...Long","Date_adj","phase","phase2"
"7244","Clearfield",2020-03-23,1,0.1,1,79388,1.3,0.2,1.3,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-03-09,"local","pop"
"7251","Mifflin",2020-05-08,0,1.7,53,46222,0,3.7,114.7,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-04-24,"yellow","red"
"7284","Union",2020-07-05,0,0.7,97,44785,0,1.6,216.6,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-06-21,"green","green"
"7291","Clinton",2020-05-23,1,0.9,51,38684,2.6,2.2,131.8,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-09,"yellow","yellow"
"7300","Mifflin",2020-06-05,0,0,61,46222,0,0,132,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-05-22,"green","yellow"
"7305","Mifflin",2020-07-19,1,1.1,84,46222,2.2,2.5,181.7,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-07-05,"green","green"
"7316","Clearfield",2020-05-26,0,0.7,40,79388,0,0.9,50.4,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-05-12,"yellow","yellow"
"7327","Huntingdon",2020-07-04,1,1.4,255,45168,2.2,3.2,564.6,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-06-20,"green","green"
"7400","Union",2020-07-20,1,1,114,44785,2.2,2.2,254.5,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-07-06,"green","green"
"7421","Blair",2020-04-23,4,0.9,21,122492,3.3,0.7,17.1,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-04-09,"red","red"
"7440","Centre",2020-05-01,2,2.4,105,162805,1.2,1.5,64.5,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-04-17,"red","red"
"7448","Centre",2020-05-15,0,1.3,136,162805,0,0.8,83.5,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-05-01,"yellow","red"
"7463","Union",2020-04-30,1,0.7,30,44785,2.2,1.6,67,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-04-16,"red","red"
"7487","Union",2020-06-07,1,2.3,74,44785,2.2,5.1,165.2,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-05-24,"green","yellow"
"7511","Clearfield",2020-04-19,0,0.3,16,79388,0,0.4,20.2,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-04-05,"red","red"
"7518","Union",2020-04-13,1,1.7,20,44785,2.2,3.8,44.7,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-03-30,"red","red"
"7523","Huntingdon",2020-08-12,3,2.3,314,45168,6.6,5.1,695.2,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-07-29,"green","green"
"7525","Clinton",2020-08-09,3,1,122,38684,7.8,2.6,315.4,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-07-26,"green","green"
"7544","Blair",2020-08-04,3,6,241,122492,2.4,4.9,196.7,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-07-21,"green","green"
"7564","Clearfield",2020-03-18,0,0,0,79388,0,0,0,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-03-04,"local","base"
"7574","Blair",2020-03-15,0,0,0,122492,0,0,0,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-03-01,"pop","base"
"7585","Huntingdon",2020-05-09,31,18.1,185,45168,68.6,40.2,409.6,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-04-25,"yellow","red"
"7597","Blair",2020-07-03,1,1.3,84,122492,0.8,1,68.6,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-06-19,"green","green"
"7598","Blair",2020-06-14,0,0.3,56,122492,0,0.2,45.7,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-05-31,"green","green"
"7599","Mifflin",2020-03-09,0,0,0,46222,0,0,0,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-02-24,"pop","base"
"7601","Clinton",2020-05-24,2,1.1,53,38684,5.2,3,137,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-10,"yellow","yellow"
"7604","Clearfield",2020-07-31,5,3,139,79388,6.3,3.8,175.1,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-07-17,"green","green"
"7606","Union",2020-08-21,4,9.1,350,44785,8.9,20.4,781.5,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-08-07,"return","green"
"7665","Centre",2020-03-19,1,0.1,1,162805,0.6,0.1,0.6,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-03-05,"local","base"
"7668","Centre",2020-05-10,1,1.9,128,162805,0.6,1.1,78.6,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-04-26,"yellow","red"
"7673","Union",2020-06-18,1,0.6,85,44785,2.2,1.3,189.8,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-06-04,"green","green"
"7679","Clinton",2020-05-30,0,0.7,56,38684,0,1.8,144.8,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-16,"green","yellow"
"7704","Clinton",2020-04-07,0,0.6,4,38684,0,1.5,10.3,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-03-24,"red","local"
"7710","Clearfield",2020-07-04,0,0.6,78,79388,0,0.7,98.3,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-06-20,"green","green"
"7721","Huntingdon",2020-04-07,1,0.7,6,45168,2.2,1.6,13.3,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-03-24,"red","local"
"7742","Blair",2020-04-28,2,1.3,25,122492,1.6,1,20.4,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-04-14,"red","red"
"7766","Clearfield",2020-04-04,0,0.7,7,79388,0,0.9,8.8,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-03-21,"red","local"
"7780","Clinton",2020-03-28,0,0,0,38684,0,0,0,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-03-14,"red","pop"
"7792","Union",2020-05-17,2,1.1,42,44785,4.5,2.6,93.8,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-05-03,"yellow","red"
"7798","Union",2020-03-30,0,0.3,2,44785,0,0.6,4.5,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-03-16,"red","pop"
"7802","Centre",2020-04-20,2,0.7,83,162805,1.2,0.4,51,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-04-06,"red","red"
"7804","Blair",2020-07-18,6,4.7,133,122492,4.9,3.8,108.6,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-07-04,"green","green"
"7821","Huntingdon",2020-08-17,4,4.3,341,45168,8.9,9.5,755,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-08-03,"return","green"
"7823","Blair",2020-05-30,0,0.3,51,122492,0,0.2,41.6,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-05-16,"green","yellow"
"7828","Clinton",2020-05-09,0,1,41,38684,0,2.6,106,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-04-25,"yellow","red"
"7832","Huntingdon",2020-03-29,0,0.1,1,45168,0,0.3,2.2,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-03-15,"red","pop"
"7839","Centre",2020-03-04,0,NA,0,162805,0,NA,0,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-02-19,"base","base"
"7851","Centre",2020-03-02,0,NA,0,162805,0,NA,0,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-02-17,"base","base"
"7884","Huntingdon",2020-03-13,0,0,0,45168,0,0,0,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-02-28,"pop","base"
"7912","Union",2020-04-16,0,1.3,23,44785,0,2.9,51.4,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-04-02,"red","red"
"7938","Centre",2020-07-13,2,3.1,253,162805,1.2,1.9,155.4,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-06-29,"green","green"
"7949","Clearfield",2020-03-13,0,0,0,79388,0,0,0,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-02-28,"pop","base"
"7953","Mifflin",2020-07-14,0,1.1,76,46222,0,2.5,164.4,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-06-30,"green","green"
"7986","Blair",2020-07-24,9,6.4,172,122492,7.3,5.2,140.4,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-07-10,"green","green"
"7988","Union",2020-06-13,2,1.6,84,44785,4.5,3.5,187.6,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-05-30,"green","green"
"7994","Mifflin",2020-05-21,0,0.3,59,46222,0,0.6,127.6,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-05-07,"yellow","red"
"8005","Centre",2020-05-30,1,1.1,156,162805,0.6,0.7,95.8,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-05-16,"green","yellow"
"8013","Union",2020-08-10,20,9.3,255,44785,44.7,20.7,569.4,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-07-27,"green","green"
"8018","Centre",2020-06-26,2,2.6,201,162805,1.2,1.6,123.5,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-06-12,"green","green"
"8085","Mifflin",2020-06-17,1,0.3,63,46222,2.2,0.6,136.3,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-06-03,"green","green"
"8095","Centre",2020-08-14,6,3.3,395,162805,3.7,2,242.6,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-07-31,"return","green"
"8104","Clinton",2020-04-22,1,0.9,14,38684,2.6,2.2,36.2,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-04-08,"red","red"
"8108","Clinton",2020-08-05,0,0.6,117,38684,0,1.5,302.5,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-07-22,"green","green"
"8110","Clearfield",2020-04-14,0,0.9,14,79388,0,1.1,17.6,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-03-31,"red","red"
"8130","Blair",2020-06-22,3,1.3,65,122492,2.4,1,53.1,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-06-08,"green","green"
"8138","Huntingdon",2020-03-10,0,0,0,45168,0,0,0,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-02-25,"pop","base"
"8191","Union",2020-05-12,1,0.4,35,44785,2.2,1,78.2,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-04-28,"yellow","red"
"8193","Blair",2020-08-14,23,9.4,340,122492,18.8,7.7,277.6,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-07-31,"return","green"
"8211","Huntingdon",2020-08-05,1,1.4,298,45168,2.2,3.2,659.8,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-07-22,"green","green"
"8223","Centre",2020-06-16,0,2,176,162805,0,1.2,108.1,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-06-02,"green","green"
"8225","Huntingdon",2020-03-26,0,0,0,45168,0,0,0,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-03-12,"local","pop"
"8246","Centre",2020-04-09,2,3.9,68,162805,1.2,2.4,41.8,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-03-26,"red","local"
"8251","Huntingdon",2020-07-25,3,2.1,284,45168,6.6,4.7,628.8,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-07-11,"green","green"
"8263","Clinton",2020-07-04,0,0.6,80,38684,0,1.5,206.8,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-06-20,"green","green"
"8271","Blair",2020-03-30,1,0.7,5,122492,0.8,0.6,4.1,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-03-16,"red","pop"
"8286","Clinton",2020-08-24,1,0.4,131,38684,2.6,1.1,338.6,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-08-10,"return","green"
"8301","Blair",2020-04-04,1,0.4,7,122492,0.8,0.3,5.7,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-03-21,"red","local"
"8385","Blair",2020-05-13,1,0.4,35,122492,0.8,0.3,28.6,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-04-29,"yellow","red"
"8401","Mifflin",2020-04-25,1,1.1,29,46222,2.2,2.5,62.7,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-04-11,"red","red"
"8426","Mifflin",2020-08-15,1,0.7,126,46222,2.2,1.5,272.6,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-08-01,"return","green"
"8433","Union",2020-07-15,0,1.6,110,44785,0,3.5,245.6,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-07-01,"green","green"
"8444","Centre",2020-06-11,8,1.9,170,162805,4.9,1.1,104.4,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-05-28,"green","yellow"
"8447","Clearfield",2020-04-09,3,0.9,11,79388,3.8,1.1,13.9,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-03-26,"red","local"
"8453","Centre",2020-08-19,1,4,411,162805,0.6,2.5,252.4,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-08-05,"return","green"
"8467","Blair",2020-08-19,9,10.7,379,122492,7.3,8.7,309.4,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-08-05,"return","green"
"8476","Mifflin",2020-06-09,0,0,61,46222,0,0,132,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-05-26,"green","yellow"
"8481","Mifflin",2020-06-27,0,0.1,64,46222,0,0.3,138.5,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-06-13,"green","green"
"8495","Union",2020-04-23,1,0.3,25,44785,2.2,0.6,55.8,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-04-09,"red","red"
"8497","Centre",2020-07-28,3,6.6,345,162805,1.8,4,211.9,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-07-14,"green","green"
"8504","Huntingdon",2020-06-06,0,0.9,236,45168,0,1.9,522.5,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-05-23,"green","yellow"
"8535","Blair",2020-07-07,1,1.9,90,122492,0.8,1.5,73.5,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-06-23,"green","green"
"8545","Clearfield",2020-07-27,3,2.1,123,79388,3.8,2.7,154.9,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-07-13,"green","green"
"8579","Huntingdon",2020-04-22,5,1.3,21,45168,11.1,2.8,46.5,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-04-08,"red","red"
"8580","Blair",2020-06-02,1,0.6,53,122492,0.8,0.5,43.3,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-05-19,"green","yellow"
"8590","Clearfield",2020-07-08,1,1.4,86,79388,1.3,1.8,108.3,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-06-24,"green","green"
"8599","Clearfield",2020-05-11,2,0.7,33,79388,2.5,0.9,41.6,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-04-27,"yellow","red"
"8605","Huntingdon",2020-05-22,4,2.6,227,45168,8.9,5.7,502.6,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-05-08,"yellow","yellow"
"8606","Clinton",2020-03-06,0,NA,0,38684,0,NA,0,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-02-21,"pop","base"
"8624","Clinton",2020-06-21,1,1,71,38684,2.6,2.6,183.5,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-06-07,"green","green"
"8644","Blair",2020-03-10,0,0,0,122492,0,0,0,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-02-25,"pop","base"
"8647","Mifflin",2020-07-02,0,0.3,66,46222,0,0.6,142.8,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-06-18,"green","green"
"8700","Huntingdon",2020-07-08,0,0.4,255,45168,0,0.9,564.6,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-06-24,"green","green"
"8706","Blair",2020-03-27,2,0.4,3,122492,1.6,0.3,2.4,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-03-13,"red","pop"
"8716","Blair",2020-08-08,8,8.3,282,122492,6.5,6.8,230.2,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-07-25,"green","green"
"8726","Union",2020-07-16,1,1.7,111,44785,2.2,3.8,247.9,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-07-02,"green","green"
"8766","Mifflin",2020-08-20,3,1.9,136,46222,6.5,4,294.2,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-08-06,"return","green"
"8791","Clinton",2020-07-08,5,1.6,91,38684,12.9,4.1,235.2,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-06-24,"green","green"
"8798","Union",2020-08-17,13,7.3,306,44785,29,16.3,683.3,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-08-03,"return","green"
"8826","Huntingdon",2020-08-27,3,2.3,364,45168,6.6,5.1,805.9,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-08-13,"return","green"
"8832","Union",2020-03-27,0,0.1,1,44785,0,0.3,2.2,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-03-13,"red","pop"
"8851","Union",2020-07-09,0,0.4,99,44785,0,1,221.1,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-06-25,"green","green"
"8867","Mifflin",2020-04-10,1,0.9,10,46222,2.2,1.9,21.6,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-03-27,"red","red"
"8901","Union",2020-05-03,0,0.9,31,44785,0,1.9,69.2,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-04-19,"red","red"
"8935","Centre",2020-03-23,7,1.4,10,162805,4.3,0.9,6.1,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-03-09,"local","pop"
"8959","Mifflin",2020-03-22,0,0,0,46222,0,0,0,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-03-08,"local","pop"
"8967","Blair",2020-04-16,0,0.7,15,122492,0,0.6,12.2,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-04-02,"red","red"
"8973","Clearfield",2020-05-16,0,0.6,35,79388,0,0.7,44.1,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-05-02,"yellow","red"
"8988","Clearfield",2020-04-24,0,0.3,16,79388,0,0.4,20.2,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-04-10,"red","red"
"8989","Centre",2020-08-02,3,3.7,359,162805,1.8,2.3,220.5,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-07-19,"green","green"
"8992","Mifflin",2020-05-30,0,0.1,61,46222,0,0.3,132,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-05-16,"green","yellow"
"9004","Mifflin",2020-05-12,1,1,55,46222,2.2,2.2,119,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-04-28,"yellow","red"
"9014","Clinton",2020-07-23,2,0.9,107,38684,5.2,2.2,276.6,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-07-09,"green","green"
"9015","Union",2020-08-06,7,11,211,44785,15.6,24.6,471.1,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-07-23,"green","green"
"9050","Centre",2020-03-08,0,0,0,162805,0,0,0,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-02-23,"pop","base"
"9057","Centre",2020-04-24,3,1,88,162805,1.8,0.6,54.1,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-04-10,"red","red"
"9058","Blair",2020-04-11,0,0.6,11,122492,0,0.5,9,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-03-28,"red","red"
"9060","Mifflin",2020-03-24,0,0,0,46222,0,0,0,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-03-10,"local","pop"
"9079","Blair",2020-05-18,0,1,41,122492,0,0.8,33.5,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-05-04,"yellow","red"
"9083","Clinton",2020-07-21,1,0.6,105,38684,2.6,1.5,271.4,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-07-07,"green","green"
"9084","Mifflin",2020-08-03,2,2.4,112,46222,4.3,5.3,242.3,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-07-20,"green","green"
"9130","Mifflin",2020-05-25,0,0.3,60,46222,0,0.6,129.8,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-05-11,"yellow","yellow"
"9143","Blair",2020-05-08,0,0.9,32,122492,0,0.7,26.1,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-04-24,"yellow","red"
"9161","Clinton",2020-06-04,0,0.7,60,38684,0,1.8,155.1,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-21,"green","yellow"
"9181","Blair",2020-03-13,0,0,0,122492,0,0,0,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-02-28,"pop","base"
"9191","Clearfield",2020-06-26,0,0.7,74,79388,0,0.9,93.2,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-06-12,"green","green"
"9205","Union",2020-03-10,0,0,0,44785,0,0,0,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-02-25,"pop","base"
"9219","Mifflin",2020-07-29,5,1.9,100,46222,10.8,4,216.3,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-07-15,"green","green"
"9226","Huntingdon",2020-06-10,0,0.4,237,45168,0,0.9,524.7,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-05-27,"green","yellow"
"9227","Clearfield",2020-06-07,0,0.9,49,79388,0,1.1,61.7,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-05-24,"green","yellow"
"9253","Clinton",2020-06-06,0,0.6,60,38684,0,1.5,155.1,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-23,"green","yellow"
"9299","Blair",2020-05-01,1,0.4,26,122492,0.8,0.3,21.2,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-04-17,"red","red"
"9311","Mifflin",2020-04-06,1,0.7,6,46222,2.2,1.5,13,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-03-23,"red","local"
"9333","Clearfield",2020-08-09,3,4.1,174,79388,3.8,5.2,219.2,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-07-26,"green","green"
"9335","Mifflin",2020-06-12,0,0,61,46222,0,0,132,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-05-29,"green","green"
"9340","Union",2020-03-20,0,0,0,44785,0,0,0,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-03-06,"local","pop"
"9343","Huntingdon",2020-04-20,1,0.4,14,45168,2.2,0.9,31,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-04-06,"red","red"
"9360","Clearfield",2020-05-06,0,1,28,79388,0,1.3,35.3,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-04-22,"red","red"
"9378","Huntingdon",2020-08-09,0,2.4,309,45168,0,5.4,684.1,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-07-26,"green","green"
